    21.600     53.703     24.344
    21.700     53.618     24.967
    21.800     53.541     25.627
    21.900     53.466     26.324
    22.000     53.394     27.045
    22.100     53.321     27.789
    22.200     53.253     28.555
    22.300     53.189     29.333
    22.400     53.123     30.120
    22.500     53.063     30.913
    22.600     53.004     31.709
    22.700     52.948     32.500
    22.800     52.891     33.284
    22.900     52.839     34.059
    23.000     52.787     34.817
    23.100     52.738     35.556
    23.200     52.691     36.273
    23.300     52.642     36.969
    23.400     52.597     37.634
    23.500     52.554     38.268
    23.600     52.512     38.872
    23.700     52.472     39.439
    23.800     52.428     39.968
    23.900     52.391     40.460
    24.000     52.352     40.909
    24.100     52.316     41.317
    24.200     52.281     41.683
    24.300     52.247     42.006
    24.400     52.209     42.283
    24.500     52.177     42.516
    24.600     52.145     42.706
    24.700     52.113     42.850
    24.800     52.082     42.949
    24.900     52.053     43.003
    25.000     52.023     43.013
    25.100     51.994     42.978
    25.200     51.962     42.901
    25.300     51.933     42.780
    25.400     51.906     42.616
    25.500     51.879     42.411
    25.600     51.852     42.167
    25.700     51.825     41.881
    25.800     51.798     41.555
    25.900     51.772     41.194
    26.000     51.747     40.795
    26.100     51.721     40.362
    26.200     51.696     39.896
    26.300     51.670     39.399
    26.400     51.645     38.872
    26.500     51.620     38.318
    26.600     51.595     37.742
    26.700     51.570     37.142
    26.800     51.545     36.523
    26.900     51.520     35.890
    27.000     51.495     35.241
    27.100     51.470     34.581
    27.200     51.445     33.915
    27.300     51.420     33.243
    27.400     51.394     32.567
    27.500     51.369     31.892
    27.600     51.343     31.221
    27.700     51.318     30.554
    27.800     51.292     29.894
    27.900     51.266     29.246
    28.000     51.240     28.608
    28.100     51.213     27.983
    28.200     51.187     27.376
    28.300     51.160     26.783
    28.400     51.133     26.209
    28.500     51.105     25.654
    28.600     51.077     25.123
    28.700     51.049     24.611
    28.800     51.021     24.121
    28.900     50.993     23.657
    29.000     50.965     23.214
    29.100     50.936     22.795
    29.200     50.906     22.403
    29.300     50.877     22.033
    29.400     50.851     21.687
    29.500     50.820     21.366
    29.600     50.789     21.072
    29.700     50.758     20.800
    29.800     50.726     20.551
    29.900     50.694     20.329
    30.000     50.662     20.127
    30.100     50.631     19.948
    30.200     50.597     19.791
    30.300     50.563     19.659
    30.400     50.534     19.544
    30.500     50.499     19.450
    30.600     50.465     19.379
    30.700     50.429     19.324
    30.800     50.394     19.286
    30.900     50.358     19.269
    31.000     50.322     19.267
    31.100     50.285     19.279
    31.200     50.252     19.307
    31.300     50.214     19.353
    31.400     50.176     19.408
    31.500     50.137     19.477
    31.600     50.099     19.560
    31.700     50.060     19.652
    31.800     50.020     19.753
    31.900     49.984     19.867
    32.000     49.943     19.987
    32.100     49.901     20.114
    32.200     49.860     20.249
    32.300     49.818     20.393
    32.400     49.775     20.539
    32.500     49.736     20.690
    32.600     49.693     20.848
    32.700     49.649     21.007
    32.800     49.605     21.168
    32.900     49.560     21.334
    33.000     49.515     21.499
    33.100     49.473     21.664
    33.200     49.427     21.830
    33.300     49.380     21.997
    33.400     49.334     22.161
    33.500     49.286     22.324
    33.600     49.242     22.486
    33.700     49.194     22.645
    33.800     49.144     22.800
    33.900     49.096     22.952
    34.000     49.046     23.102
    34.100     48.999     23.246
    34.200     48.949     23.385
